|nemotecnico|fecha|cantidad|volumen|precio_cierre|precio_mayor|precio_medio|precio_menor|variacion%|variacion_log
13450|PFDAVVNDA|2020-10-21|39237.0|1064243280.0|27070.0|27420.0|27123.46|26850.0|1.27|0.012639573475382125
13451|PFDAVVNDA|2020-10-22|16046.0|436682490.0|27050.0|27300.0|27214.41|27050.0|-0.07|-0.0007390983337193331
13452|PFDAVVNDA|2020-10-23|2255.0|60937140.0|27200.0|27270.0|27023.12|26450.0|0.55|0.0055299680094611755
13453|PFDAVVNDA|2020-10-26|20818.0|563582760.0|26700.0|27200.0|27071.9|26700.0|-1.84|-0.018553407895747834
13454|PFDAVVNDA|2020-10-27|71199.0|1890325710.0|26530.0|27150.0|26549.89|26480.0|-0.64|-0.0063873972565555315
13455|PFDAVVNDA|2020-10-28|19399.0|506608530.0|25760.0|26430.0|26115.19|25760.0|-2.9|-0.029453266913495382
13456|PFDAVVNDA|2020-10-29|43665.0|1125812170.0|26390.0|26390.0|25782.94|25300.0|2.45|0.024162249279079777
13457|PFDAVVNDA|2020-10-30|70902.0|1788698650.0|25130.0|26800.0|25227.76|25130.0|-4.77|-0.04892279895973187
13458|PFDAVVNDA|2020-11-03|353213.0|9099300190.0|26000.0|26220.0|25761.51|25610.0|3.46|0.03403418646598119
13459|PFDAVVNDA|2020-11-04|68344.0|1771821660.0|25800.0|26350.0|25925.05|25800.0|-0.77|-0.007722046093910278
13460|PFDAVVNDA|2020-11-05|35461.0|932605150.0|26350.0|26460.0|26299.46|26200.0|2.13|0.02109378305979963
13461|PFDAVVNDA|2020-11-06|37327.0|987639100.0|26500.0|26590.0|26459.11|26010.0|0.57|0.005676458004805122
13462|PFDAVVNDA|2020-11-09|235434.0|6423324360.0|27400.0|27700.0|27282.91|26880.0|3.4|0.03339828040184801
13463|PFDAVVNDA|2020-11-10|164736.0|4460208810.0|26800.0|27410.0|27074.89|26800.0|-2.19|-0.022141125877213518
13464|PFDAVVNDA|2020-11-11|71488.0|1936853450.0|27120.0|27290.0|27093.41|26750.0|1.19|0.011869575555383729
13465|PFDAVVNDA|2020-11-12|217289.0|5857065190.0|26960.0|27130.0|26955.18|26820.0|-0.59|-0.005917177028088507
13466|PFDAVVNDA|2020-11-13|96232.0|2624420590.0|27300.0|27380.0|27271.81|27000.0|1.26|0.012532416146807782
13467|PFDAVVNDA|2020-11-17|391291.0|10772841480.0|27320.0|28150.0|27531.53|27200.0|0.07|0.0007323325116752631
13468|PFDAVVNDA|2020-11-18|222512.0|6156370160.0|27780.0|28000.0|27667.59|27490.0|1.68|0.016697302623608325
13469|PFDAVVNDA|2020-11-19|145606.0|4001685680.0|27300.0|27970.0|27482.97|27260.0|-1.73|-0.017429635135283648
13470|PFDAVVNDA|2020-11-20|143172.0|3928820200.0|27600.0|27880.0|27441.26|27220.0|1.1|0.01092907053219023
13471|PFDAVVNDA|2020-11-23|159115.0|4440007150.0|28000.0|28000.0|27904.39|27800.0|1.45|0.01438873745209967
13472|PFDAVVNDA|2020-11-24|131212.0|3765022220.0|28740.0|28980.0|28694.19|28200.0|2.64|0.026085370475674982
13473|PFDAVVNDA|2020-11-25|342138.0|9833332460.0|28600.0|28800.0|28740.84|28590.0|-0.49|-0.004883162825071998
13474|PFDAVVNDA|2020-11-26|150836.0|4313895560.0|28680.0|28680.0|28599.91|28220.0|0.28|0.0027932979056126536
13475|PFDAVVNDA|2020-11-27|16881.0|475546690.0|28010.0|28700.0|28170.53|28010.0|-2.34|-0.023638426459402503
13476|PFDAVVNDA|2020-11-30|77411.0|2177625350.0|28100.0|28570.0|28130.7|28020.0|0.32|0.0032079870676830083
13477|PFDAVVNDA|2020-12-01|58782.0|1702452700.0|29000.0|29280.0|28962.14|28440.0|3.2|0.03152625364677395
13478|PFDAVVNDA|2020-12-02|68278.0|1988576730.0|28940.0|29480.0|29124.71|28940.0|-0.21|-0.0020711087831361843
13479|PFDAVVNDA|2020-12-03|23397.0|682525350.0|29110.0|29450.0|29171.49|29110.0|0.59|0.005857036554194029
13480|PFDAVVNDA|2020-12-04|317587.0|9524756840.0|30150.0|30750.0|29991.02|29100.0|3.57|0.035103165415662656
13481|PFDAVVNDA|2020-12-07|76519.0|2355763530.0|31070.0|31600.0|30786.65|30150.0|3.05|0.03005780023176158
13482|PFDAVVNDA|2020-12-09|162276.0|5166843630.0|33300.0|33300.0|31839.85|31080.0|7.18|0.0693146735814421
13483|PFDAVVNDA|2020-12-10|159612.0|5380199470.0|33500.0|34300.0|33707.99|33080.0|0.6|0.005988041844622693
13484|PFDAVVNDA|2020-12-11|137032.0|4491440520.0|33520.0|33520.0|32776.58|32400.0|0.06|0.000596836782861525
13485|PFDAVVNDA|2020-12-14|347705.0|11730636140.0|33900.0|34000.0|33737.32|33200.0|1.13|0.011272738772522215
13486|PFDAVVNDA|2020-12-15|31182.0|1063590990.0|34490.0|34490.0|34109.13|33710.0|1.74|0.017254412562344997
13487|PFDAVVNDA|2020-12-16|161723.0|5608168020.0|34900.0|34950.0|34677.62|34160.0|1.19|0.01181740225963199
13488|PFDAVVNDA|2020-12-17|295476.0|10642756870.0|36250.0|36520.0|36019.02|34980.0|3.87|0.03795255209230233
13489|PFDAVVNDA|2020-12-18|214691.0|7809023110.0|36300.0|36620.0|36373.31|36000.0|0.14|0.0013783599701213596
13490|PFDAVVNDA|2020-12-21|234141.0|8128484290.0|34900.0|35850.0|34716.19|33590.0|-3.86|-0.03933091206242356
13491|PFDAVVNDA|2020-12-22|141317.0|4992395900.0|35640.0|35640.0|35327.64|34800.0|2.12|0.020981773394226997
13492|PFDAVVNDA|2020-12-23|162435.0|5854361010.0|36000.0|36500.0|36041.25|35640.0|1.01|0.010050335853501506
13493|PFDAVVNDA|2020-12-24|762.0|27239670.0|35760.0|35760.0|35747.6|35760.0|-0.67|-0.006688988150796652
13494|PFDAVVNDA|2020-12-28|23416.0|850292100.0|36800.0|36800.0|36312.44|35790.0|2.91|0.028667894869571848
13495|PFDAVVNDA|2020-12-29|131493.0|4853667850.0|36200.0|37200.0|36911.99|36200.0|-1.63|-0.016438726343159835
13496|PFDAVVNDA|2020-12-30|42065.0|1534421670.0|36400.0|37400.0|36477.4|36220.0|0.55|0.0055096558109697
13497|PFDAVVNDA|2021-01-04|190269.0|6752237000.0|35780.0|36030.0|35487.85|35100.0|-1.7|-0.017179696562121927
13498|PFDAVVNDA|2021-01-05|688424.0|24161163150.0|34860.0|35800.0|35096.34|34860.0|-2.57|-0.026049037988698214
13499|PFDAVVNDA|2021-01-06|148172.0|5246322610.0|35490.0|35490.0|35406.98|35150.0|1.81|0.017910926566530243
13500|PFDAVVNDA|2021-01-07|55573.0|1956165560.0|35200.0|35600.0|35199.93|35120.0|-0.82|-0.008204884054353656
13501|PFDAVVNDA|2021-01-08|14581.0|513121910.0|35180.0|35300.0|35191.13|35120.0|-0.06|-0.0005683432946393345
13502|PFDAVVNDA|2021-01-12|46434.0|1629182310.0|34900.0|35540.0|35085.98|34850.0|-0.8|-0.00799091010103058
13503|PFDAVVNDA|2021-01-13|302208.0|10518003430.0|34800.0|35050.0|34803.86|34620.0|-0.29|-0.00286944242795282
13504|PFDAVVNDA|2021-01-14|133006.0|4632609870.0|35410.0|35490.0|34830.08|34420.0|1.75|0.01737687934338363
13505|PFDAVVNDA|2021-01-15|9400.0|329310280.0|35000.0|35410.0|35033.01|34510.0|-1.16|-0.011646204634398732
13506|PFDAVVNDA|2021-01-18|6264.0|217998460.0|34950.0|34950.0|34801.8|34560.0|-0.14|-0.0014295928095944335
13507|PFDAVVNDA|2021-01-19|124094.0|4342989300.0|34510.0|35100.0|34997.58|34510.0|-1.26|-0.012669331569907199
13508|PFDAVVNDA|2021-01-20|186394.0|6337223650.0|33700.0|35050.0|33999.08|33620.0|-2.35|-0.02375129975159598
13509|PFDAVVNDA|2021-01-21|156962.0|5236308600.0|33140.0|34170.0|33360.36|32790.0|-1.66|-0.016756825359899162
13510|PFDAVVNDA|2021-01-22|230609.0|7495039370.0|32300.0|33130.0|32501.07|32300.0|-2.53|-0.025673781769806024
13511|PFDAVVNDA|2021-01-25|39247.0|1262814330.0|32160.0|32450.0|32176.07|32000.0|-0.43|-0.004343785917845197
13512|PFDAVVNDA|2021-01-26|134708.0|4348796300.0|32010.0|32450.0|32283.13|32010.0|-0.47|-0.004675090328993903
13513|PFDAVVNDA|2021-01-27|92205.0|2969941270.0|32500.0|32500.0|32210.2|31800.0|1.53|0.015191735353920079
13514|PFDAVVNDA|2021-01-28|104775.0|3374298680.0|32800.0|32800.0|32205.19|32000.0|0.92|0.00918842605440617
13515|PFDAVVNDA|2021-01-29|135432.0|4539243030.0|33700.0|33700.0|33516.77|32210.0|2.74|0.02706932196821791
13516|PFDAVVNDA|2021-02-01|16153.0|538950940.0|33550.0|33550.0|33365.38|33100.0|-0.45|-0.004460973940625228
13517|PFDAVVNDA|2021-02-02|59622.0|1992902860.0|33400.0|33700.0|33425.63|33260.0|-0.45|-0.004480963435036092
13518|PFDAVVNDA|2021-02-03|67712.0|2233181790.0|32850.0|33780.0|32980.59|32850.0|-1.65|-0.01660415505203526
13519|PFDAVVNDA|2021-02-04|23430.0|765196140.0|32600.0|33200.0|32658.82|32400.0|-0.76|-0.007639456557957614
13520|PFDAVVNDA|2021-02-05|127023.0|4125758250.0|32300.0|33350.0|32480.4|32280.0|-0.92|-0.00924505814405105
13521|PFDAVVNDA|2021-02-08|99171.0|3270130260.0|33150.0|33240.0|32974.66|32400.0|2.63|0.025975486403260736
13522|PFDAVVNDA|2021-02-09|182677.0|6076182750.0|33750.0|33780.0|33261.89|32250.0|1.81|0.01793770068666725
13523|PFDAVVNDA|2021-02-10|126892.0|4231831930.0|33110.0|33750.0|33349.87|33000.0|-1.9|-0.019145065759383923
13524|PFDAVVNDA|2021-02-11|31901.0|1053804630.0|33300.0|33400.0|33033.59|32770.0|0.57|0.005722045427243146
13525|PFDAVVNDA|2021-02-12|13583.0|450044240.0|33030.0|33260.0|33132.9|32800.0|-0.81|-0.008141157583699885
13526|PFDAVVNDA|2021-02-15|19467.0|646827420.0|33220.0|33300.0|33226.87|32710.0|0.58|0.005735864782450576
13527|PFDAVVNDA|2021-02-16|129897.0|4336378340.0|33300.0|33610.0|33383.21|33240.0|0.24|0.0024052928012494017
13528|PFDAVVNDA|2021-02-17|31086.0|1019750540.0|32700.0|33290.0|32804.17|32560.0|-1.8|-0.018182319083190474
13529|PFDAVVNDA|2021-02-18|54822.0|1784602200.0|32400.0|32900.0|32552.66|32340.0|-0.92|-0.009216655104923952
13530|PFDAVVNDA|2021-02-19|53323.0|1720658670.0|32300.0|32370.0|32268.6|32120.0|-0.31|-0.003091192569672858
13531|PFDAVVNDA|2021-02-22|10347.0|336508550.0|32170.0|32930.0|32522.33|32170.0|-0.4|-0.004032888977675857
13532|PFDAVVNDA|2021-02-23|112883.0|3636476130.0|32480.0|32990.0|32214.56|32000.0|0.96|0.009590174042542228
13533|PFDAVVNDA|2021-02-24|139903.0|4562217560.0|32610.0|32790.0|32609.86|32210.0|0.4|0.003994474507750649
13534|PFDAVVNDA|2021-02-25|74280.0|2372492970.0|31700.0|32500.0|31939.86|31700.0|-2.79|-0.02830230891799289
13535|PFDAVVNDA|2021-02-26|94702.0|2968965440.0|31490.0|31720.0|31350.61|31000.0|-0.66|-0.006646645770301633
13536|PFDAVVNDA|2021-03-01|68350.0|2181952860.0|31990.0|32100.0|31923.23|31730.0|1.59|0.01575331884849327
13537|PFDAVVNDA|2021-03-02|111883.0|3538440160.0|31970.0|32000.0|31626.25|31400.0|-0.06|-0.000625390889676531
13538|PFDAVVNDA|2021-03-03|230620.0|7315622680.0|31720.0|32090.0|31721.54|31700.0|-0.78|-0.007850566305102833
13539|PFDAVVNDA|2021-03-04|175806.0|5581139290.0|31660.0|32050.0|31746.01|31420.0|-0.19|-0.0018933423137811995
13540|PFDAVVNDA|2021-03-05|111188.0|3476714390.0|32560.0|32560.0|31268.79|31000.0|2.84|0.02803048668147352
13541|PFDAVVNDA|2021-03-08|53030.0|1694830420.0|31800.0|32500.0|31959.84|31730.0|-2.33|-0.023618251348208455
13542|PFDAVVNDA|2021-03-09|60662.0|1916409690.0|31500.0|31800.0|31591.6|31370.0|-0.94|-0.00947874395454377
13543|PFDAVVNDA|2021-03-10|63690.0|1987716790.0|31100.0|31470.0|31209.24|31100.0|-1.27|-0.012779726646398882
13544|PFDAVVNDA|2021-03-11|485461.0|15082730980.0|31200.0|31360.0|31068.88|30950.0|0.32|0.0032102756302481894
13545|PFDAVVNDA|2021-03-12|203821.0|6366515290.0|31200.0|31590.0|31235.82|31080.0|0.0|0.0
13546|PFDAVVNDA|2021-03-15|221075.0|6876399920.0|31130.0|31400.0|31104.38|30900.0|-0.22|-0.002246110361919863
13547|PFDAVVNDA|2021-03-16|356969.0|11087565310.0|30940.0|31470.0|31060.3|30930.0|-0.61|-0.006122139308596721
13548|PFDAVVNDA|2021-03-17|433724.0|13324277020.0|30780.0|31360.0|30720.64|30600.0|-0.52|-0.005184716734186878
13549|PFDAVVNDA|2021-03-18|90780.0|2729298150.0|30000.0|30730.0|30064.97|29900.0|-2.53|-0.025667746748577847
13550|PFDAVVNDA|2021-03-19|1035557.0|30855178150.0|29600.0|30050.0|29795.73|29600.0|-1.33|-0.013423020332140661
13551|PFDAVVNDA|2021-03-23|649903.0|19278975170.0|29810.0|30240.0|29664.39|29550.0|0.71|0.007069546359965398
13552|PFDAVVNDA|2021-03-24|1489232.0|44266404730.0|30280.0|30380.0|29724.32|29700.0|1.58|0.015643520879268038
13553|PFDAVVNDA|2021-03-25|26632.0|806849920.0|30530.0|30550.0|30296.26|30100.0|0.83|0.008222378177538544
13554|PFDAVVNDA|2021-03-26|44268.0|1350010370.0|30440.0|30850.0|30496.3|30080.0|-0.29|-0.002952273753301409
13555|PFDAVVNDA|2021-03-29|10434.0|316121620.0|30400.0|30640.0|30297.26|29830.0|-0.13|-0.0013149245813090288
13556|PFDAVVNDA|2021-03-30|50147.0|1503405050.0|30160.0|30380.0|29979.96|29700.0|-0.79|-0.007926065272420716
13557|PFDAVVNDA|2021-03-31|49419.0|1473504930.0|29850.0|29900.0|29816.57|29550.0|-1.03|-0.010331703301144236
13558|PFDAVVNDA|2021-04-05|46200.0|1385740620.0|30120.0|30170.0|29994.39|29800.0|0.9|0.009004563093081753
13559|PFDAVVNDA|2021-04-06|527149.0|15972665220.0|30420.0|30430.0|30300.1|30130.0|1.0|0.00991088389945396
13560|PFDAVVNDA|2021-04-07|32368.0|987287730.0|30680.0|30780.0|30501.97|30140.0|0.85|0.00851068966790861
13561|PFDAVVNDA|2021-04-08|23506.0|720545350.0|30840.0|30840.0|30653.68|30200.0|0.52|0.005201572196073408
13562|PFDAVVNDA|2021-04-09|136562.0|4212443570.0|30750.0|30970.0|30846.38|30410.0|-0.29|-0.0029225544426018536
13563|PFDAVVNDA|2021-04-12|17061.0|517565250.0|30320.0|30500.0|30336.16|30270.0|-1.4|-0.014082433478356018
13564|PFDAVVNDA|2021-04-13|24729.0|747737710.0|30200.0|30460.0|30237.28|30030.0|-0.4|-0.003965636393346954
13565|PFDAVVNDA|2021-04-14|106301.0|3264266690.0|30890.0|31120.0|30707.77|30150.0|2.28|0.022590582549666487
13566|PFDAVVNDA|2021-04-15|24456.0|759011670.0|30780.0|31300.0|31035.81|30780.0|-0.36|-0.0035673785197571184
13567|PFDAVVNDA|2021-04-16|85406.0|2643258930.0|31200.0|31230.0|30949.34|30700.0|1.36|0.01355296640470345
13568|PFDAVVNDA|2021-04-19|129206.0|3993027640.0|30980.0|30980.0|30904.35|30820.0|-0.71|-0.007076259826714074
13569|PFDAVVNDA|2021-04-20|304724.0|9376699450.0|30960.0|31100.0|30771.12|30500.0|-0.06|-0.0006457862671961854
13570|PFDAVVNDA|2021-04-21|281865.0|8712339170.0|30820.0|31200.0|30909.62|30750.0|-0.45|-0.004532218829556646
13571|PFDAVVNDA|2021-04-22|86451.0|2640176960.0|30380.0|30940.0|30539.58|30360.0|-1.43|-0.014379332724342858
13572|PFDAVVNDA|2021-04-23|64208.0|1938086200.0|30040.0|30370.0|30184.5|30040.0|-1.12|-0.011254670271692753
13573|PFDAVVNDA|2021-04-26|39208.0|1205001420.0|31000.0|31000.0|30733.56|30120.0|3.2|0.03145737758921224
13574|PFDAVVNDA|2021-04-27|120068.0|3753347450.0|31440.0|31450.0|31260.18|30900.0|1.42|0.01409376307585952
13575|PFDAVVNDA|2021-04-28|97810.0|3047365330.0|31150.0|31800.0|31155.97|31000.0|-0.92|-0.009266722327543693
13576|PFDAVVNDA|2021-04-29|34783.0|1066362390.0|30480.0|31400.0|30657.57|30480.0|-2.15|-0.021743514415016575
13577|PFDAVVNDA|2021-04-30|115505.0|3441739220.0|29310.0|30480.0|29797.32|29310.0|-3.84|-0.03914197609564451
13578|PFDAVVNDA|2021-05-03|79149.0|2276536720.0|28500.0|29320.0|28762.67|27900.0|-2.76|-0.028024667448196188
13579|PFDAVVNDA|2021-05-04|137435.0|3913606340.0|28190.0|28750.0|28476.05|28190.0|-1.09|-0.010936782148583672
13580|PFDAVVNDA|2021-05-05|106231.0|3038903610.0|28780.0|29490.0|28606.56|28260.0|2.09|0.02071339633320056
13581|PFDAVVNDA|2021-05-06|54534.0|1596926150.0|30190.0|30190.0|29283.13|28600.0|4.9|0.04783004225952578
13582|PFDAVVNDA|2021-05-07|42240.0|1297342920.0|30780.0|30840.0|30713.61|29470.0|1.95|0.01935438469198574
13583|PFDAVVNDA|2021-05-10|51321.0|1616148760.0|31780.0|31780.0|31490.98|30980.0|3.25|0.03197203269783686
13584|PFDAVVNDA|2021-05-11|68570.0|2128393170.0|31150.0|31300.0|31039.71|30500.0|-1.98|-0.020022915875107815
13585|PFDAVVNDA|2021-05-12|71503.0|2199086690.0|30830.0|31360.0|30755.17|30110.0|-1.03|-0.010326003335403195
13586|PFDAVVNDA|2021-05-13|81090.0|2447243160.0|30800.0|30800.0|30179.35|29660.0|-0.1|-0.0009735519185301513
13587|PFDAVVNDA|2021-05-14|224242.0|6923554810.0|31200.0|31410.0|30875.37|30470.0|1.3|0.012903404835907782
13588|PFDAVVNDA|2021-05-18|132365.0|4045736660.0|30100.0|31180.0|30565.0|30100.0|-3.53|-0.03589292306060661
13589|PFDAVVNDA|2021-05-19|398063.0|11905276930.0|29980.0|30100.0|29908.02|29700.0|-0.4|-0.003994679080378403
13590|PFDAVVNDA|2021-05-20|194843.0|5720920580.0|29990.0|29990.0|29361.69|28540.0|0.03|0.00033350008646598604
13591|PFDAVVNDA|2021-05-21|220365.0|6578963940.0|30090.0|30090.0|29854.85|29550.0|0.33|0.0033288978810362075
13592|PFDAVVNDA|2021-05-24|36893.0|1091720210.0|29770.0|29770.0|29591.53|29500.0|-1.06|-0.01069171561426885
13593|PFDAVVNDA|2021-05-25|53947.0|1585330300.0|29630.0|29650.0|29386.81|28700.0|-0.47|-0.004713813442211111
13594|PFDAVVNDA|2021-05-26|67138.0|1934165150.0|28600.0|29500.0|28808.8|28500.0|-3.48|-0.035380643759666985
13595|PFDAVVNDA|2021-05-27|1057906.0|29767362870.0|28100.0|29320.0|28138.0|28100.0|-1.75|-0.017637141486106844
13596|PFDAVVNDA|2021-05-28|536783.0|15314631620.0|28900.0|29290.0|28530.4|28300.0|2.85|0.028072018778686307
13597|PFDAVVNDA|2021-05-31|16698.0|485674540.0|29000.0|29200.0|29085.79|28820.0|0.35|0.0034542348680876036
13598|PFDAVVNDA|2021-06-01|38632.0|1139640900.0|29700.0|29840.0|29499.92|29060.0|2.41|0.023851215822179847
13599|PFDAVVNDA|2021-06-02|40004.0|1194277740.0|29370.0|29970.0|29853.96|29370.0|-1.11|-0.011173300598125189
13600|PFDAVVNDA|2021-06-03|30130.0|896169150.0|29990.0|30000.0|29743.42|29200.0|2.11|0.020890247550389027
13601|PFDAVVNDA|2021-06-04|140714.0|4204516290.0|30390.0|30390.0|29879.87|29600.0|1.33|0.013249614167784056
13602|PFDAVVNDA|2021-06-08|4773.0|144708320.0|30390.0|30390.0|30318.11|29600.0|0.0|0.0
13603|PFDAVVNDA|2021-06-09|26595.0|813940030.0|30800.0|30800.0|30605.0|30390.0|1.35|0.013401083050827123
13604|PFDAVVNDA|2021-06-10|14694.0|452948200.0|31270.0|31360.0|30825.38|29300.0|1.53|0.01514448149022118
13605|PFDAVVNDA|2021-06-11|13541.0|418342520.0|30800.0|31100.0|30894.51|30230.0|-1.5|-0.015144481490221158
13606|PFDAVVNDA|2021-06-15|63062.0|1908206540.0|29630.0|30800.0|30259.21|29630.0|-3.8|-0.03872732839405494
13607|PFDAVVNDA|2021-06-16|60148.0|1803555840.0|29900.0|30180.0|29985.3|29730.0|0.91|0.0090711188111669
13608|PFDAVVNDA|2021-06-17|1073.0|31640350.0|29470.0|29470.0|29487.74|29420.0|-1.44|-0.014485683647037355
13609|PFDAVVNDA|2021-06-18|251421.0|7262492730.0|28900.0|29460.0|28885.78|28620.0|-1.93|-0.019531201631216848
13610|PFDAVVNDA|2021-06-21|117766.0|3359438690.0|28450.0|29790.0|28526.39|28120.0|-1.56|-0.015693434546046565
13611|PFDAVVNDA|2021-06-22|128286.0|3644335680.0|28400.0|28880.0|28407.9|28200.0|-0.18|-0.0017590154051795588
13612|PFDAVVNDA|2021-06-23|98156.0|2792191310.0|28750.0|28800.0|28446.47|28320.0|1.23|0.01224862207619902
13613|PFDAVVNDA|2021-06-24|68988.0|2019286650.0|29600.0|29600.0|29270.11|28600.0|2.96|0.029136594086655247
13614|PFDAVVNDA|2021-06-25|38028.0|1122629080.0|29470.0|30190.0|29521.12|29380.0|-0.44|-0.004401564580411373
13615|PFDAVVNDA|2021-06-28|30961.0|898527520.0|29100.0|29270.0|29021.27|28900.0|-1.26|-0.012634622572156487
13616|PFDAVVNDA|2021-06-29|84041.0|2382366250.0|28160.0|28970.0|28347.67|28110.0|-3.23|-0.032835642887605175
13617|PFDAVVNDA|2021-06-30|158367.0|4419132410.0|27540.0|28270.0|27904.38|27260.0|-2.2|-0.022263037989332823
13618|PFDAVVNDA|2021-07-01|60526.0|1693674600.0|28010.0|28420.0|27982.6|27620.0|1.71|0.01692209597150843
13619|PFDAVVNDA|2021-07-02|35332.0|1000247980.0|28720.0|28750.0|28309.97|27690.0|2.53|0.025032154908006296
13620|PFDAVVNDA|2021-07-06|405616.0|11545498280.0|28220.0|29000.0|28464.11|28200.0|-1.74|-0.017562797755355446
13621|PFDAVVNDA|2021-07-07|102032.0|2910696860.0|28640.0|28900.0|28527.29|28090.0|1.49|0.014773395667776986
13622|PFDAVVNDA|2021-07-08|164792.0|4782723510.0|29350.0|29480.0|29022.79|28450.0|2.48|0.024488204181660696
13623|PFDAVVNDA|2021-07-09|92189.0|2723548810.0|29550.0|29980.0|29543.1|29180.0|0.68|0.0067911975780017555
13624|PFDAVVNDA|2021-07-12|31121.0|924765690.0|29850.0|29880.0|29715.17|29380.0|1.02|0.01010109598650392
13625|PFDAVVNDA|2021-07-13|38272.0|1142222670.0|29900.0|29900.0|29844.86|29680.0|0.17|0.0016736405580296937
13626|PFDAVVNDA|2021-07-14|271.0|8020310.0|29900.0|0.0|29595.24|0.0|0.0|0.0
13627|PFDAVVNDA|2021-07-15|14687.0|433976990.0|29760.0|29770.0|29548.38|29320.0|-0.47|-0.0046932704317496675
13628|PFDAVVNDA|2021-07-16|303809.0|8888457290.0|29540.0|29800.0|29256.73|29070.0|-0.74|-0.007419932861657423
13629|PFDAVVNDA|2021-07-19|4229.0|122425270.0|29000.0|29210.0|28948.99|28510.0|-1.83|-0.018449447116759665
13630|PFDAVVNDA|2021-07-21|100108.0|2932043630.0|29110.0|29830.0|29288.8|29110.0|0.38|0.0037859277710578488
13631|PFDAVVNDA|2021-07-22|18437.0|534488920.0|29500.0|29790.0|28990.02|28630.0|1.34|0.013308505588242335
13632|PFDAVVNDA|2021-07-23|28591.0|836115330.0|29030.0|29500.0|29244.0|28730.0|-1.59|-0.016060485309235588
13633|PFDAVVNDA|2021-07-26|60062.0|1725022480.0|28810.0|29300.0|28720.7|28630.0|-0.76|-0.007607228940101449
13634|PFDAVVNDA|2021-07-27|261232.0|7600091010.0|29040.0|29350.0|29093.26|28790.0|0.8|0.007951640860158232
13635|PFDAVVNDA|2021-07-28|272708.0|7918178930.0|28800.0|29050.0|29035.37|28700.0|-0.83|-0.008298802814695066
13636|PFDAVVNDA|2021-07-29|18638.0|536629430.0|28790.0|29300.0|28792.22|28680.0|-0.03|-0.00034728251781579624
13637|PFDAVVNDA|2021-07-30|40027.0|1148480730.0|28700.0|28880.0|28692.65|28570.0|-0.31|-0.0031309818585090704
13638|PFDAVVNDA|2021-08-02|176933.0|5068129970.0|28500.0|28700.0|28644.35|28160.0|-0.7|-0.006993035490970637
13639|PFDAVVNDA|2021-08-03|11544.0|326781540.0|28300.0|28400.0|28307.48|28210.0|-0.7|-0.007042282625412923
13640|PFDAVVNDA|2021-08-04|146085.0|4225537040.0|28870.0|29000.0|28925.19|28300.0|2.01|0.01994118902565188
13641|PFDAVVNDA|2021-08-05|20097.0|574914710.0|28390.0|29000.0|28606.99|28390.0|-1.66|-0.01676602318996387
13642|PFDAVVNDA|2021-08-06|1842.0|52082800.0|28420.0|28420.0|28275.14|28160.0|0.11|0.0010561521840747742
13643|PFDAVVNDA|2021-08-09|16973.0|482476430.0|28660.0|28660.0|28426.11|28420.0|0.84|0.008409299731071108
13644|PFDAVVNDA|2021-08-10|49756.0|1424777130.0|28800.0|28800.0|28635.28|28420.0|0.49|0.004872964741874408
13645|PFDAVVNDA|2021-08-11|70813.0|2041587360.0|29060.0|29060.0|28830.69|28610.0|0.9|0.008987271000236677
13646|PFDAVVNDA|2021-08-12|240248.0|7089843250.0|30000.0|30100.0|29510.52|28590.0|3.23|0.031834723520018544
13647|PFDAVVNDA|2021-08-13|235139.0|7198579790.0|31000.0|31090.0|30614.15|30000.0|3.33|0.03278982282299097
13648|PFDAVVNDA|2021-08-17|83979.0|2610981860.0|31500.0|31500.0|31090.89|29500.0|1.61|0.01600034134644112
13649|PFDAVVNDA|2021-08-18|117831.0|3804591670.0|32690.0|32750.0|32288.55|31500.0|3.78|0.037081674904531785
13650|PFDAVVNDA|2021-08-19|53875.0|1747529700.0|32300.0|32860.0|32436.75|31900.0|-1.19|-0.012001990507508435
13651|PFDAVVNDA|2021-08-20|24858.0|807371300.0|32480.0|32600.0|32479.33|32100.0|0.56|0.005557285064866454
13652|PFDAVVNDA|2021-08-23|232646.0|7594218060.0|33040.0|33040.0|32642.81|32600.0|1.72|0.01709443335930004
13653|PFDAVVNDA|2021-08-24|21506.0|704226650.0|32680.0|33100.0|32745.59|32670.0|-1.09|-0.010955678660975184
13654|PFDAVVNDA|2021-08-25|23472.0|759424190.0|32200.0|32600.0|32354.47|32100.0|-1.47|-0.014796817441439462
13655|PFDAVVNDA|2021-08-26|168472.0|5391022190.0|31330.0|32120.0|31999.51|31330.0|-2.7|-0.027390347586262295
13656|PFDAVVNDA|2021-08-27|39892.0|1278832820.0|32540.0|32550.0|32057.38|31310.0|3.86|0.03789399682679146
13657|PFDAVVNDA|2021-08-30|23099.0|750782210.0|32480.0|32850.0|32502.8|31530.0|-0.18|-0.0018455864974145277
13658|PFDAVVNDA|2021-08-31|346986.0|11273866030.0|32600.0|32600.0|32490.84|31640.0|0.37|0.003687773079184836
13659|PFDAVVNDA|2021-09-01|24839.0|811216940.0|32590.0|32800.0|32659.0|31920.0|-0.03|-0.0003067955231917836
13660|PFDAVVNDA|2021-09-02|8692.0|284197960.0|32540.0|32800.0|32696.5|32540.0|-0.15|-0.0015353910585784764
